id,words
332079,"Drama, Comedy, judge, wife husband relationship"
290864,"Crime, Action, Thriller, martial arts, kung fu, serial killer"
22489,Action
42023,"Action, Drama, Thriller"
264098,"Crime, Drama, american football, sport"
202639,"Drama, TV Movie, hurricane"
46696,"Drama, War, vice"
29582,"War, vietnam war"
106268,
27662,"Horror, Science Fiction"
68745,Western
15469,"Crime, Drama, Thriller, survivor, insurance, italian woman"
242628,"Comedy, Western, musical, native american, stagecoach"
112739,"Comedy, monk, religion"
114116,"Documentary, police everyday life, justice, courtroom, criminal investigation, law and order"
167262,Western
204737,"Drama, TV Movie, runaway, teenage girl, prostitution"
58920,"Comedy, middle east, harem"
120520,"Mystery, Comedy, Crime"
257574,"TV Movie, Drama, interracial romance"
241797,"Drama, judge"
187482,"Mystery, Thriller, Drama, california, sailboat, diary, reincarnation, deception, murder, melodrama, lawyer, heiress, ancestor, accident"
245260,"Documentary, ufo"
17212,"Horror, Science Fiction, Thriller, telekinesis, psychic power, suspense, hospital, comatose, ozploitation"
22365,"Western, wild west, cavalry, bear attack, injury, man on the run"
29254,"Comedy, cat, baseball, sport"
15674,"TV Movie, Fantasy, Comedy, Science Fiction, Family, witch, secret, magic, high school, bikini, teenager, tv movie"
183218,"Drama, Comedy, baseball, sport"
20893,"Action, Adventure, Drama, Romance, Western"
277388,"Western, Adventure"
278283,"Drama, night watchman, relatives, voting, scholars"
46368,"Action, Horror, Science Fiction, Thriller, sea, monster, oil rig "
273341,Drama
184267,"Drama, Romance, mystic, india, rajah"
52827,"Drama, Family"
36335,"Thriller, perfect crime, murderer, brit noir"
140212,"Action, Thriller, korea"
75006,"Horror, Action, Thriller"
237756,"Comedy, Thriller, assassin, dark comedy"
276904,"History, Documentary, woman director"
221732,"Action, Adventure, Drama, samurai, based on manga, samurai sword, samurai era, meiji period"
221731,"Action, Adventure, Drama, based on manga, samurai era, meiji period"
323967,"Drama, Comedy, god, woman director"
299551,"Horror, experiment, psychology, government, weapon, supernatural, possession, mockumentary, entity, military, classified"
106717,"Horror, Thriller, cult, wealth, inheritance, death, spooky house"
294993,"Action, Drama, martial arts, kung fu, wu shu, huang feihong"
9629,"Adventure, Western, prison, gang war, native american, american west"
146229,"Thriller, Horror, fight, mask, college, thanksgiving, campus, outcast, gang, fear, target"
294991,"Thriller, Crime, Drama, Romance, triad"
293572,"Thriller, Horror, haunted house, found footage, october, haunted attractions"
253376,Horror
265019,"Thriller, Horror, woods, survival"
299588,"Romance, Family, christmas"
314065,"Mystery, Horror, england, haunted house, ghost"
298093,"Thriller, Action, Crime, detective, poker game"
15286,"Action, Thriller"
50288,"Horror, psychic, ghost hunting"
267457,"Drama, Comedy, one-night stand, confirmed bachelor, sexually transmitted disease"
274815,"Foreign, Drama, Action, samurai, katana, katana sword, chanbara"
257134,"Comedy, Drama"
77586,Horror
214135,"Drama, Thriller, brazilian, thriller"
228426,"Comedy, Fantasy"
53252,"Science Fiction, Drama, Mystery"
73534,Drama
53435,"Action, Comedy, Romance, vancouver"
288618,"Drama, woman director"
259843,Drama
129115,"Drama, woman director"
126883,"Drama, Crime"
84925,Documentary
255253,
255979,Documentary
67183,"Horror, Music, pact with the devil, supernatural, gore, mansion, series of murders"
61117,Comedy
52736,"Comedy, sex, politically incorrect, teen sex comedy, older man younger woman relationship, legs, cult film, beach house, psychotronic, yanked off bikini top, sex comedy, nude model, middle age, swimsuit, hot dog stand, middle aged man, beach blanket, cheesecake, beach bunny "
37573,"Drama, father daughter relationship"
84724,Comedy
83567,"Drama, istanbul, hunger, unemployed"
101995,
54424,Drama
35964,"Comedy, Thriller, Drama"
124611,"Drama, Romance, painter, mansion"
270336,"Drama, foreign language adaptation, hamlet"
270409,"Crime, Drama"
138767,
254023,"Drama, Comedy, lesbian, extramarital affair, actor"
131739,"History, War, navy, attack"
2189,"Comedy, Romance, sex, nudity, party, mechanic, tomboy"
44664,"Comedy, bank robber, australia, motorcycle"
110538,"Comedy, Romance"
264763,"Documentary, woman director"
293126,Documentary
60029,Comedy
52117,"Comedy, hamburger, school, student"
67693,"Comedy, female nudity, gambling, tennis, college, sport, teen movie, tournament, las vegas"
148833,"Comedy, exotic island, family vacation, grumpy dad"
57683,"Drama, Crime, Thriller, brother, criminal, blood donation"
163523,
82401,"Comedy, Family, Science Fiction"
214216,"Comedy, Drama, Romance"
46836,"Comedy, Fantasy"
296095,"Documentary, family secrets, race, self identity, woman director"
70349,"Drama, Fantasy, Horror, Romance, castle, fairy tale, beast"
276906,"Drama, Comedy, woman director"
300690,"Drama, Comedy"
257214,"Comedy, Drama"
88338,"Crime, Drama, prostitute, arizona, nudity, police, escape, teenager"
49497,"Comedy, Drama, Family, independent film, camp, teen movie"
169379,"Comedy, Drama, canada, coming of age, summer, woman director, teenage romance, british columbia"
142216,Drama
117509,
46578,"Comedy, Crime, kidnapping, cheerleader, spors"
62545,"Comedy, Romance"
177354,"Drama, Romance, woman director, black lgbt"
27200,"Thriller, new york, sherlock holmes"
12601,"Horror, Foreign, hippie, coma, nightmare, murder, slaughter"
151123,
263109,"Family, Animation, Comedy, Adventure, countryside, sheep, based on tv series, memory loss, hospital, best friend, city, dog, disguise, farmer, no dialogue, hospitalization, claymation, hairstylist, sheep farm"
244539,"Comedy, Drama, semi autobiographical, woman director, bipolar, absent  mother, bipolar disorder"
62678,"Action, Drama, War"
26447,"Action, Crime, Thriller, suspense, gang, violence"
192452,Comedy
14630,"Drama, Comedy, teenage sexuality, teenage sex"
81457,"Comedy, female nudity, nudity, computer expert, beach party"
58507,"Comedy, woman director, fighting back"
98103,
57308,"Comedy, professor, teacher"
46830,"Comedy, Romance, nurse, poet, summer, camp counselor"
101968,Drama
16217,"Comedy, woman director"
15029,"Comedy, Romance, orphanage, inheritance, high society, peddler"
117510,"Comedy, preppie"
151370,
54803,"Comedy, beach, nudity, bikini, party, drug"
210777,"Drama, woman director"
117512,Comedy
134308,"Mystery, Adventure, bermuda triangle, tv movie"
58219,"Comedy, Romance"
308504,"Action, Adventure, loyalty, emperor, castle, sword fight, revenge, honor, knight, master, medieval, warrior, corrupt"
83706,"Drama, Action"
40817,Comedy
92038,"Romance, Comedy, Foreign"
72024,"Documentary, bikini, breast cancer, breast, anatomy"
321640,"Documentary, murder, crime, real life"
296029,"History, Documentary, father son relationship, sexual identity, depression, homophobia, switzerland, morocco, homicide, funeral, saudi arabia, north carolina, murder, priest, teacher, barack obama, gay bashing, bill clinton, torture, mother son relationship, lgbt, gay lead character, hate crime, lgbt teen, denver colorado, lgbt history, woman director, westboro baptist church, hate mail"
30723,"Comedy, female nudity, time travel, cave woman"
85598,"Thriller, Drama, prostitute"
190913,Comedy
321528,"Action, Adventure, Animation, dc comics, gotham city, based on comic, robin, super powers, dollmaker, court of owls, batman"
85948,Drama
268523,Comedy
228692,Animation
58411,"Comedy, Horror, murder, canuxploitation, cannibalism"
251489,
38923,"TV Movie, Romance, Comedy, high school, teen movie"
30467,Comedy
93935,
87817,"Drama, Romance, portugal, lisbon, love, unmarried couple"
38981,"Comedy, Drama, Romance, teenager, woman director, teenage romance"
251419,Comedy
305310,
151141,
181801,
31448,"Comedy, Science Fiction"
51743,"Comedy, female nudity, stewardess, sexploitation, school, teen comedy, airline"
134153,"Drama, Comedy"
29631,
90888,"Horror, Comedy, Science Fiction"
304357,"Drama, nazis, based on true story, art, stolen painting"
29611,"Horror, Thriller, murder, airplane crash, psychic, sole survivor"
283703,"Drama, drama, neorealism, russian cinema"
159479,
50220,"Comedy, Romance"
248808,"Documentary, war veteran, woman director, short"
33370,"Documentary, fan culture, documentary, science fiction, firefly, joss whedon, fandom"
328763,"Drama, Horror, Thriller, sleep, paralysis"
11677,"Comedy, cheating, midlife crisis, radio presenter, lonely hearts ad, bodybuilder"
10146,"Comedy, artist, men, wedding, extramarital affair, unemployment, woman director"
320996,"Comedy, stand-up comedy, aftercreditsstinger, duringcreditsstinger"
301304,"TV Movie, Comedy, stand-up comedy"
269148,"Drama, Comedy"
18506,"Comedy, Music, Romance"
231401,"Drama, Family, musical, live, woman director"
13584,Comedy
158455,"horror, student, kabul"
111149,"Comedy, road movie"
276902,"Thriller, montana, secret, witness, video, murder, mechanic, athlete, violence, reward, country noir"
284189,Comedy
51883,"Romance, Comedy"
9803,"Comedy, dwarves, queen, fairy tale, forest"
332356,"Drama, History, TV Movie, roman empire, jesus christ, biography, religion, historical drama"
156329,"Drama, Horror, Romance, cabaret, puppeteer, puppet, ballet, ballerina"
41422,Thriller
79908,Comedy
36808,"Comedy, female nudity, b movie, hot tub, teen movie, hollywood, massage parlor, teen sex comedy"
40600,"Comedy, friendship, high school, loss of virginity, teen movie, summer, teenage sexuality"
119592,"Horror, Science Fiction, computer, puppet, motorcycle"
24626,"Comedy, Family, youth"
255324,
27886,"Horror, nerd, slasher, high school reunion"
104043,"Drama, friendship, religion, class differences, summer vacation, religious differences, woman director, wealth differences"
79054,"Comedy, Science Fiction"
84997,"Crime, Horror, Thriller, sex, adultery, infidelity, shower, professor, seduction, yacht, college, murder, independent film, gore, teacher, student, attraction, desire, extramarital affair, seductress, psycho, handyman, college professor"
117514,Comedy
93922,"Comedy, Family"
129332,"camping, teen sex comedy"
30411,"Comedy, surfer, mutant, spoof"
29819,"Comedy, summer camp, prank, teen movie"
38967,Comedy
31086,"Comedy, summer camp"
93937,"Comedy, porsche"
114674,Comedy
228108,"Comedy, Drama, father son relationship, road trip, tourette syndrome, woman director, cremation"
84771,Comedy
89931,"Comedy, summer camp, slapstick, alien, b movie, loss of virginity, teen movie, spoof, teenager, cadaver, flirting, canuxploitation"
38916,"Comedy, Romance"
30296,"Comedy, sexuality, malibu"
36696,"Family, Animation, russia, space mission, space, outer space, dog"
214827,Comedy
93215,Comedy
56379,"Comedy, beach, nudity, pregnant, summer, teenager, swimsuit, voyeur"
248559,Comedy
29108,"Comedy, american football, women's soccer"
47946,"Music, Drama, dancing, dancer, dancing scene, dance contest, bronx"
334651,
43030,"Comedy, Drama, Romance, business"
31344,"War, History, Foreign, vietnam, vietnam war, vietcong"
44672,"Romance, Comedy, female nudity, detective, breakdance, fireworks, nudity, independent film, summer, criminal, amusement park, roller coaster"
84777,"Comedy, cheerleading"
202337,"Comedy, Drama"
52894,Drama
242575,"Drama, germany, mexican"
81894,"Comedy, teenager, voyeur"
98308,"Comedy, Horror, vampire, high school"
30643,"Comedy, slapstick"
54118,"Horror, Mystery, Thriller, boston, nudity, suspicion, machete, college, chase, ritual, surprise, investigation, love, student, slasher, fear, violence, death, video nasty"
72178,Comedy
37935,"Horror, telekinesis, initiation"
58242,"Drama, Family"
107287,"Drama, countryside, dysfunctional family"
65218,"Drama, Comedy, guitar, cat, narration, musical, violin, lemonade, detention, father daughter relationship, school assembly, woman director"
116521,Comedy
77850,"Comedy, condom, school, ghost, invisibility"
105246,Comedy
71697,"Horror, Fantasy, Science Fiction, Family"
89909,"Comedy, Romance"
260672,Comedy
200114,
188826,"Drama, History"
8490,"Crime, Drama, Action, illegal immigration, border patrol, united states–mexico barrier, human trafficking, border crossing"
85230,"Horror, Thriller, female nudity, sex, opera, nudity, nightmare, murder, independent film, gore, decapitation, blood, teenager, opera house, axe murder, evil clown, canuxploitation"
158852,"Adventure, Family, Mystery, Science Fiction, inventor, apocalypse, destiny, imax, dreamer, futuristic car, futuristic city"
294083,"Horror, anthology, revenge"
37582,"Action, Thriller"
322460,"Comedy, heist"
107525,
255157,"Thriller, Crime, Drama, suspense, theft"
167221,Drama
229328,Drama
136345,Foreign
330588,Drama
215658,Drama
283708,"Drama, War, fire, mountain, classroom, hostage, rain, horse, rifle, children, teacher, school, rural setting, school teacher, based on short story, algeria, journey, 1950s, algerian war"
253639,"TV Movie, Documentary"
323016,"Documentary, Drama, marimekko"
250665,"Documentary, baseball, drug rehabilitation"
208333,"Animation, Comedy, War, male nudity, female nudity, sexuality, based on novel, vietnam war, satire, anthropology, human behavior, college student"
289126,Thriller
320299,"Thriller, woman director"
335141,
335145,"Drama, Romance"
267623,Drama
74087,"Horror, Mystery, Thriller, rome, photographer, giallo"
292262,"Documentary, graffiti, street art, artwork, painting, war, street artist, art, art gallery, united kingdom, banksy, illegal"
19900,"Action, Comedy, Mystery, Romance, Thriller, independent film"
26574,"Adventure, Comedy, rodeo, punk, woman director"
253626,"Action, Drama, Thriller, pilot, suspicion, drone, u.s. military, air force base, combat drone"
10370,"Horror, angel, bloodthirstiness, weapon, gore, violence, evil, burn victim"
158217,"Crime, Action"
259958,Drama
59481,"Thriller, Romance, revenge, murder, actress"
283698,Drama
